com_id	artigo	process_class	process_number	process_key	relator	redator	julgamento_data	dje_data	turma	tema_rg	sumula_num	sumula_tipo	merito_status	stf_incidente	url_principal	urls_todas	link_labels	referencia	texto_preview	fonte_relator	fonte_processo
83324	cf-art-5	RCL	38782	RCL_38782	Gilmar Mendes		3-11-2020	24-2-2021	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755133146	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755133146	Rcl 38.782	 Rcl 38.782 , rel. min. Gilmar Mendes, j. 3-11-2020, 2ª T, DJE de 24-2-2021.	Liberdade de expressão. Decisões reclamadas que restringem difusão de conteúdo audiovisual em que formuladas sátiras a elementos religiosos inerentes ao Cristianismo. Ofensa à autoridade de decisão pr	ref	ref
79578	cf-art-5	RE	494601	RE_494601	Marco Aurélio	Edson Fachin	28-3-2019	19-11-2019	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751390246	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751390246	RE 494.601	 RE 494.601 , rel. min. Marco Aurélio, red. do ac. min. Edson Fachin, j. 28-3-2019, P, DJE de 19-11-2019.	É constitucional a lei de proteção animal que, a fim de resguardar a liberdade religiosa, permite o sacrifício ritual de animais em cultos de religiões de matriz africana. [ RE 494.601 , rel. min. Mar	ref	ref
78000	cf-art-5	RHC	146303	RHC_146303	Edson Fachin	Dias Toffoli	6-3-2018	7-8-2018	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=747868674	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=747868674	RHC 146.303	 RHC 146.303 , rel. min. Edson Fachin, red. do ac. min. Dias Toffoli, j. 6-3-2018, 2ª T, DJE de 7-8-2018.	O direito à liberdade religiosa é, em grande medida, o direito à existência de uma multiplicidade de crenças/descrenças religiosas, que se vinculam e se harmonizam – para a sobrevivência de toda a mul	ref	ref
74378	cf-art-5	RHC	134682	RHC_134682	Edson Fachin		29-11-2016	29-8-2017	1ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13465125	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13465125 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=748485216	RHC 134.682 | ADI 2.566	 RHC 134.682 , rel. min. Edson Fachin, j. 29-11-2016, 1ª T, DJE de 29-8-2017.	A liberdade religiosa e a de expressão constituem elementos fundantes da ordem constitucional e devem ser exercidas com observância dos demais direitos e garantias fundamentais, não alcançando, nessa 	ref	ref
84301	cf-art-5	ARE	1267879	ARE_1267879	Luís Roberto Barroso		17-12-2020	8-4-2021	P	1			julgado	5909870	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755520674	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755520674 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5909870&amp;numeroProcesso=1267879&amp;classeProcesso=ARE&amp;numeroTema=1103	ARE 1.267.879 | Tema 1.103	 ARE 1.267.879 , rel. min. Roberto Barroso, j. 17-12-2020, P, DJE de 8-4-2021. Tema 1.103 , com mérito julgado.	É constitucional a obrigatoriedade de imunização por meio de vacina que, registrada em órgão de vigilância sanitária, (i) tenha sido incluída no Programa Nacional de Imunizações, ou (ii) tenha sua apl	ref	ref
84677	cf-art-5	RE	611874	RE_611874	Dias Toffoli	Edson Fachin	26-11-2020	12-4-2021	P	386			julgado	3861938	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755555145	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755555145 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=3861938&amp;numeroProcesso=611874&amp;classeProcesso=RE&amp;numeroTema=386	RE 611.874 | Tema 386	 RE 611.874 , rel. min. Dias Toffoli, red. do ac. min. Edson Fachin, j. 26-11-2020, P, DJE de 12-4-2021. Tema 386 , com mérito julgado.	Nos termos do art. 5º, VIII, da CF, é possível a realização de etapas de concurso público em datas e horários distintos dos previstos em edital por candidato que invoca a escusa de consciência por mot	ref	ref
84698	cf-art-5	ARE	1099099	ARE_1099099	Edson Fachin		26-11-2020	12-4-2021	P	1			julgado	5326615	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755554694	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755554694 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5326615&amp;numeroProcesso=1099099&amp;classeProcesso=ARE&amp;numeroTema=1021	ARE 1.099.099 | Tema 1.021	 ARE 1.099.099 , rel. min. Edson Fachin, j. 26-11-2020, P, DJE de 12-4-2021. Tema 1.021 , com mérito julgado.	Nos termos do art. 5º, VIII, da CRFB, é possível a Administração Pública, inclusive em estágio probatório, estabelecer critérios alternativos para o regular exercício dos deveres funcionais inerentes 	ref	ref
87999	cf-art-5	RE	1319019	RE_1319019	Nunes Marques		24-10-2022	11-11-2022	2ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=764271829	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=764271829	RE 1.319.019 AgR-segundo	 RE 1.319.019 AgR-segundo , rel. min. Nunes Marques, j. 24-10-2022, 2ª T, DJE de 11-11-2022.	Nos termos do art. 4º da Lei n. 5.292, de 8 de junho de 1967, os estudantes que concluíram curso de Medicina, Farmácia, Odontologia e Veterinária sem haver prestado o serviço militar obrigatório dever	ref	ref
56709	cf-art-5	STA	389	STA_389	Gilmar Mendes		3-12-2009	14-5-2010	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610995	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=610995	STA 389 AgR	 STA 389 AgR , rel. min. Gilmar Mendes, j. 3-12-2009, P, DJE de 14-5-2010.	Pedido de restabelecimento dos efeitos da decisão do Tribunal a quo que possibilitaria a participação de estudantes judeus no Exame Nacional do Ensino Médio (ENEM) em data alternativa ao Shabat . Aleg	ref	ref
59333	cf-art-5	RE	130206	RE_130206	Ilmar Galvão		17-9-1991	22-11-1991	1ª T						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=207589	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=207589	RE 130.206	 RE 130.206 , rel. min. Ilmar Galvão, j. 17-9-1991, 1ª T, DJ de 22-11-1991.	Nulidade de ato de despedida de empregados de sociedade de economia mista, por razões de ordem político-partidária. (...) Decisão incensurável, por haver-se configurado flagrante violação ao princípio	ref	ref
97020	cf-art-5	ADPF	466	ADPF_466	Rosa Weber	Nunes Marques	15		P					5485351	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5206804	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5206804 | https://www.stf.jus.br/arquivo/cms/informativoSTF/anexo/Informativo_PDF/Informativo_stf_1195.pdf | https://portal.stf.jus.br/processos/detalhe.asp?incidente=5485351 | https://www.stf.jus.br/arquivo/cms/informativoSTF/anexo/Informativo_PDF/Informativo_stf_1195.pdf	ADPF 466 | 1.195 | ADPF 522 | 1.195	 ADPF 466 , rel. min. Rosa Weber, red. do ac. min. Nunes Marques, j. 15.10.2025, P, Informativo STF 1.195 .;  ADPF 522 , rel. min. Marco Aurélio, red. min. Cristiano Zanin, j. 15.10.2025, P, Informativo STF 1.195 .	São inconstitucionais — por usurparem a competência privativa da União para legislar sobre as diretrizes e bases da educação nacional (CF/1988, art. 22, XXIV) e por violarem preceitos fundamentais rel	ref	ref
88045	cf-art-5	ADI	7261	ADI_7261	Edson Fachin		19	06	P						https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=774895965	https://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=774895965	ADI 7.261	 ADI 7.261 , rel. min. Edson Fachin, j. 19.12.2024, P, DJE de 06.03.2024.	A Resolução TSE nº. 23.714/2022 não consiste em exercício de censura prévia. A disseminação de notícias falsas, no curto prazo do processo eleitoral, pode ter a força de ocupar todo espaço público, re	ref	ref
96659	cf-art-5	ADI	6792	ADI_6792	Rosa Weber		22	04	P						https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375525920&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375525920&amp;ext=.pdf | https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375526081&amp;ext=.pdf	ADI 6.792 | ADI 7.055	 ADI 6.792 e ADI 7.055 , rel. min. Rosa Weber, red. do ac. Luís Roberto Barroso, j. 22.05.2024, P, DJE de 04.04.2025.	“1. Constitui assédio judicial comprometedor da liberdade de expressão o ajuizamento de inúmeras ações a respeito dos mesmos fatos, em comarcas diversas, com o intuito ou o efeito de constranger jorna	ref	ref
88772	cf-art-5	ADPF	734	ADPF_734	Dias Toffoli		13-4-2023	4-5-2023	P						https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=767362264	https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=767362264 | https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=767362261	ADPF 734 | ADPF 475	 ADPF 734 , rel. min. Dias Toffoli, j. 13-4-2023, P, DJE de 4-5-2023.	Artigo 31, incisos IV e V, da Lei nº 6.425/72 do Estado de Pernambuco, a qual institui o estatuto policial no âmbito daquele estado. (...) Na espécie, impugna-se lei estadual que proíbe os policiais c	ref	ref
88752	cf-art-5	ADPF	475	ADPF_475	Dias Toffoli		13-4-2023	4-5-2023	P						https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=767362261	https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=767362261 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=767362264	ADPF 475 | ADPF 734	 ADPF 475 , rel. min. Dias Toffoli, j. 13-4-2023, P, DJE de 4-5-2023.	Artigo 166 do Decreto-Lei nº 1.001, de 21 de outubro de 1969. Código Penal Militar. (...) Na espécie, está-se diante de dispositivo do Código Penal Militar que proíbe os militares de criticar publicam	ref	ref
87160	cf-art-5	ADI	6281	ADI_6281	Luiz Fux	Nunes Marques	17-2-2022	26-5-2022	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=760973463	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=760973463	ADI 6.281	 ADI 6.281 , rel. min. Luiz Fux, red. do ac. min. Nunes Marques, j. 17-2-2022, P, DJE de 26-5-2022.	Propaganda eleitoral paga em periódicos impressos e na internet. (...) A propaganda eleitoral é disciplinada em lei, que pode estipular limites para sua realização, nos diversos meios de comunicação, 	ref	ref
86738	cf-art-5	ADI	5970	ADI_5970	Dias Toffoli		7-10-2021	8-3-2022	P						https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=759522971	https://portal.stf.jus.br/jurisprudencia/obterInteiroTeor.asp?idDocumento=759522971	ADI 5.970	 ADI 5.970 , rel. min. Dias Toffoli, j. 7-10-2021, P, DJE de 8-3-2022.	É (...) assegurado a todo cidadão manifestar seu apreço ou sua antipatia por qualquer candidato, garantia que, por óbvio, contempla os artistas que escolherem expressar, por meio de seu trabalho, um p	ref	ref
85637	cf-art-5	ADI	5418	ADI_5418	Dias Toffoli		11-3-2021	25-5-2021	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755954924	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755954924	ADI 5.418	 ADI 5.418 , rel. min. Dias Toffoli, j. 11-3-2021, P, DJE de 25-5-2021.	O direito de resposta possibilita que a liberdade de expressão seja exercida em sua plenitude, pois é acionado apenas após a livre e irrestrita manifestação do pensamento. Além disso, o direito de res	ref	ref
83418	cf-art-5	ADPF	572	ADPF_572	Edson Fachin		18-6-2020	7-5-2021	P		14	vinculante			http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754371407	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=754371407	ADPF 572	 ADPF 572 , rel. min. Edson Fachin, j. 18-6-2020, P, DJE de 7-5-2021.	Nos limites desse processo, diante de incitamento ao fechamento do STF, de ameaça de morte ou de prisão de seus membros, de apregoada desobediência a decisões judiciais, arguição de descumprimento de 	ref	ref
78959	cf-art-5	ADPF	548	ADPF_548	Cármen Lúcia		15-5-2020	9-6-2020	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=752896813	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=752896813	ADPF 548	 ADPF 548 , rel. min. Cármen Lúcia, j. 15-5-2020, P, DJE de 9-6-2020.	Afronta aos princípios da liberdade de manifestação de pensamento e da autonomia universitária. (...) Inconstitucionalidade de interpretação dos arts. 24 e 37 da Lei n. 9.504/1997 que conduza a atos j	ref	ref
80686	cf-art-5	ADPF	183	ADPF_183	Alexandre de Moraes		27-9-2019	18-11-2019	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751377825	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=751377825	ADPF 183	 ADPF 183 , rel. min. Alexandre de Moraes, j. 27-9-2019, P, DJE de 18-11-2019.	As limitações ao livre exercício das profissões serão legítimas apenas quando o inadequado exercício de determinada atividade possa vir a causar danos a terceiros e desde que obedeçam a critérios de a	ref	ref
59713	cf-art-5	ADI	4451	ADI_4451	Alexandre de Moraes		21-6-2018	6-3-2019	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=749287337	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=749287337	ADI 4.451	 ADI 4.451 , rel. min. Alexandre de Moraes, j. 21-6-2018, P, DJE de 6-3-2019.	A Democracia não existirá e a livre participação política não florescerá onde a liberdade de expressão for ceifada, pois esta constitui condição essencial ao pluralismo de ideias, que por sua vez é um	ref	ref
78617	cf-art-5	ADI	2566	ADI_2566	Alexandre de Moraes	Edson Fachin	16-5-2018	23-10-2018	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=748485216	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=748485216	ADI 2.566	 ADI 2.566 , rel. min. Alexandre de Moraes, red. do ac. min. Edson Fachin, j. 16-5-2018, P, DJE de 23-10-2018.	A liberdade religiosa não é exercível apenas em privado, mas também no espaço público, e inclui o direito de tentar convencer os outros, por meio do ensinamento, a mudar de religião. O discurso prosel	ref	ref
76031	cf-art-5	ADI	2404	ADI_2404	Dias Toffoli		31-8-2016		P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13259339	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=13259339	ADI 2.404	 ADI 2.404 , rel. min. Dias Toffoli, j. 31-8-2016, P, DJE de 1º-8-2017.	A própria Constituição da República delineou as regras de sopesamento entre os valores da liberdade de expressão dos meios de comunicação e da proteção da criança e do adolescente. Apesar da garantia 	ref	ref
69801	cf-art-5	ADI	5136	ADI_5136	Gilmar Mendes			30-10-2014	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=7088799	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=7088799	ADI 5.136 MC	 ADI 5.136 MC , rel. min. Gilmar Mendes, j. 1º-7-2014, P, DJE de 30-10-2014.	"Ação direta de inconstitucionalidade. Parágrafo 1º do art. 28 da Lei 12.663/2012 (""Lei Geral da Copa""). Violação da liberdade de expressão. Inexistência. Aplicação do princípio da proporcionalidade. J"	ref	ref
69718	cf-art-5	ADPF	130	ADPF_130	Ayres Britto		30-4-2009	6-11-2009	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=605411	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=605411 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=749287337 | http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=14784997	ADPF 130 | ADI 4.451 | Rcl 22.238	 ADPF 130 , rel. min. Ayres Britto, j. 30-4-2009, P, DJE de 6-11-2009.	O pensamento crítico é parte integrante da informação plena e fidedigna. O possível conteúdo socialmente útil da obra compensa eventuais excessos de estilo e da própria verve do autor. O exercício con	ref	ref
47031	cf-art-5	ADI	3510	ADI_3510	Ayres Britto		29-5-2008	28-5-2010	P						http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=611723	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=611723	ADI 3.510	 ADI 3.510 , rel. min. Ayres Britto, j. 29-5-2008, P, DJE de 28-5-2010.	"O termo ""ciência"", enquanto atividade individual, faz parte do catálogo dos direitos fundamentais da pessoa humana (inciso IX do art. 5º da CF). Liberdade de expressão que se afigura como clássico dir"	ref	ref
97133	cf-art-5	RE	1037396	RE_1037396	Dias Toffoli		26	05	P	987			julgado	5217273	https://legislacaocomentada.stf.jus.br/comentario-constituicao/editar/RE%201.037.396https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381980293&amp;ext=.pdf	https://legislacaocomentada.stf.jus.br/comentario-constituicao/editar/RE%201.037.396https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381980293&amp;ext=.pdf | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5160549&amp;numeroProcesso=1037396&amp;classeProcesso=RE&amp;numeroTema=987 | https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381980474&amp;ext=.pdf | https://portal.stf.jus.br/jurisprudenciarepercussao/verAndamentoProcesso.asp?incidente=5217273&amp;numeroProcesso=1057258&amp;classeProcesso=RE&amp;numeroTema=533	RE 1.037.396 | 987 | RE 1.057.258 | 533	 RE 1.037.396 , rel. min. Dias Toffoli, j. 26.06.2025, P, DJE de 05.11.2025, Tema 987 , com mérito julgado e RE 1.057.258 , rel. min. Luiz Fux, j. 26.06.2025, P, DJE de 05.11.2025, Tema 533 , com mérito julgado.	“Reconhecimento da inconstitucionalidade parcial e progressiva do art. 19 do MCI 1. O art. 19 da Lei nº 12.965/2014 (Marco Civil da Internet), que exige ordem judicial específica para a responsabiliza	ref	ref
92213	cf-art-5	RE	1075412	RE_1075412	Edson Fachin		20	27	P	995			julgado	5263701	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378154062&amp;ext=.pdf	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378154062&amp;ext=.pdf | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5263701&amp;numeroProcesso=1075412&amp;classeProcesso=RE&amp;numeroTema=995	RE 1.075.412 ED | 995	 RE 1.075.412 ED , rel. min. Edson Fachin, j. 20.03.2025, P, DJE de 27.06.2025, Tema 995 , com mérito julgado.	“1. Na hipótese de publicação de entrevista, por quaisquer meios, em que o entrevistado imputa falsamente prática de crime a terceiro, a empresa jornalística somente poderá ser responsabilizada civilm	ref	ref
85498	cf-art-5	RE	1010606	RE_1010606	Dias Toffoli		11-2-2021	20-5-2021	P	786			julgado	5091603	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755910773	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=755910773 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5091603&amp;numeroProcesso=1010606&amp;classeProcesso=RE&amp;numeroTema=786	RE 1.010.606 | Tema 786	 RE 1.010.606 , rel. min. Dias Toffoli, j. 11-2-2021, P, DJE de 20-5-2021. Tema 786 , com mérito julgado.	É incompatível com a Constituição a ideia de um direito ao esquecimento, assim entendido como o poder de obstar, em razão da passagem do tempo, a divulgação de fatos ou dados verídicos e licitamente o	ref	ref
81977	cf-art-5	RE	685493	RE_685493	Marco Aurélio		22-5-2020	17-8-2020	P	562			julgado	4239018	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753486649	http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753486649 | https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=4239018&amp;numeroProcesso=685493&amp;classeProcesso=RE&amp;numeroTema=562	RE 685.493 | Tema 562	 RE 685.493 , rel. min. Marco Aurélio, j. 22-5-2020, P, DJE de 17-8-2020. Tema 562 , com mérito julgado.	Ante conflito entre a liberdade de expressão de agente político, na defesa da coisa pública, e honra de terceiro, há de prevalecer o interesse coletivo, da sociedade, não cabendo potencializar o indiv	ref	ref
