index	tipo	numero	label	title	texto	path	line_start
632	paragrafo	18	§ 18		Incidirá contribuição sobre os proventos de aposentadorias e pensões concedidas pelo regime de que trata este artigo que superem o limite máximo estabelecido para os benefícios do regime geral de previdência social de que trata o art. 201, com percentual igual ao estabelecido para os servidores titulares de cargos efetivos. (Incluído pela Emenda Constitucional nº 41, 19.12.2003) (Vide ADIN 3133) (	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 18	663
633	paragrafo	19	§ 19		Observados critérios a serem estabelecidos em lei do respectivo ente federativo, o servidor titular de cargo efetivo que tenha completado as exigências para a aposentadoria voluntária e que opte por permanecer em atividade poderá fazer jus a um abono de permanência equivalente, no máximo, ao valor da sua contribuição previdenciária, até completar a idade para aposentadoria compulsória. (Redação da	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 19	664
634	paragrafo	20	§ 20		É vedada a existência de mais de um regime próprio de previdência social e de mais de um órgão ou entidade gestora desse regime em cada ente federativo, abrangidos todos os poderes, órgãos e entidades autárquicas e fundacionais, que serão responsáveis pelo seu financiamento, observados os critérios, os parâmetros e a natureza jurídica definidos na lei complementar de que trata o § 22. (Redação dad	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 20	665
635	paragrafo	21	§ 21		(Revogado). (Redação dada pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 21	666
636	paragrafo	22	§ 22		Vedada a instituição de novos regimes próprios de previdência social, lei complementar federal estabelecerá, para os que já existam, normas gerais de organização, de funcionamento e de responsabilidade em sua gestão, dispondo, entre outros aspectos, sobre: (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22	667
637	inciso	I	I		requisitos para sua extinção e consequente migração para o Regime Geral de Previdência Social; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > I	668
638	inciso	II	II		modelo de arrecadação, de aplicação e de utilização dos recursos; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > II	669
639	inciso	III	III		fiscalização pela União e controle externo e social; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > III	670
640	inciso	IV	IV		definição de equilíbrio financeiro e atuarial; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > IV	671
641	inciso	V	V		condições para instituição do fundo com finalidade previdenciária de que trata o art. 249 e para vinculação a ele dos recursos provenientes de contribuições e dos bens, direitos e ativos de qualquer natureza; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > V	672
642	inciso	VI	VI		mecanismos de equacionamento do deficit atuarial; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > VI	673
643	inciso	VII	VII		estruturação do órgão ou entidade gestora do regime, observados os princípios relacionados com governança, controle interno e transparência; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > VII	674
644	inciso	VIII	VIII		condições e hipóteses para responsabilização daqueles que desempenhem atribuições relacionadas, direta ou indiretamente, com a gestão do regime; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > VIII	675
645	inciso	IX	IX		condições para adesão a consórcio público; (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > IX	676
646	inciso	X	X		parâmetros para apuração da base de cálculo e definição de alíquota de contribuições ordinárias e extraordinárias. (Incluído pela Emenda Constitucional nº 103, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 40 > § 22 > X	677
647	artigo	41	Art. 41		São estáveis após três anos de efetivo exercício os servidores nomeados para cargo de provimento efetivo em virtude de concurso público. (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41	678
648	paragrafo	1	§ 1		O servidor público estável só perderá o cargo: (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 1	679
649	inciso	I	I		em virtude de sentença judicial transitada em julgado; (Incluído pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 1 > I	680
650	inciso	II	II		mediante processo administrativo em que lhe seja assegurada ampla defesa; (Incluído pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 1 > II	681
651	inciso	III	III		mediante procedimento de avaliação periódica de desempenho, na forma de lei complementar, assegurada ampla defesa. (Incluído pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 1 > III	682
652	paragrafo	2	§ 2		Invalidada por sentença judicial a demissão do servidor estável, será ele reintegrado, e o eventual ocupante da vaga, se estável, reconduzido ao cargo de origem, sem direito a indenização, aproveitado em outro cargo ou posto em disponibilidade com remuneração proporcional ao tempo de serviço. (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 2	683
653	paragrafo	3	§ 3		Extinto o cargo ou declarada a sua desnecessidade, o servidor estável ficará em disponibilidade, com remuneração proporcional ao tempo de serviço, até seu adequado aproveitamento em outro cargo. (Redação dada pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 3	684
654	paragrafo	4	§ 4		Como condição para a aquisição da estabilidade, é obrigatória a avaliação especial de desempenho por comissão instituída para essa finalidade. (Incluído pela Emenda Constitucional nº 19, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção II > Art. 41 > § 4	685
655	secao	III	Seção III	DOS MILITARES DOS ESTADOS, DO DISTRITO FEDERAL E DOS TERRITÓRIOS	(Redação dada pela Emenda Constitucional nº 18, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção III	686
656	artigo	42	Art. 42		Os membros das Polícias Militares e Corpos de Bombeiros Militares, instituições organizadas com base na hierarquia e disciplina, são militares dos Estados, do Distrito Federal e dos Territórios. (Redação dada pela Emenda Constitucional nº 18, de 1998)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção III > Art. 42	689
657	paragrafo	1	§ 1		Aplicam-se aos militares dos Estados, do Distrito Federal e dos Territórios, além do que vier a ser fixado em lei, as disposições do art. 14, § 8º; do art. 40, § 9º; e do art. 142, §§ 2º e 3º, cabendo a lei estadual específica dispor sobre as matérias do art. 142, § 3º, inciso X, sendo as patentes dos oficiais conferidas pelos respectivos governadores. (Redação dada pela Emenda Constitucional nº 2	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção III > Art. 42 > § 1	690
658	paragrafo	2	§ 2		Aos pensionistas dos militares dos Estados, do Distrito Federal e dos Territórios aplica-se o que for fixado em lei específica do respectivo ente estatal. (Redação dada pela Emenda Constitucional nº 41, 19.12.2003)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção III > Art. 42 > § 2	691
659	paragrafo	3	§ 3		Aplica-se aos militares dos Estados, do Distrito Federal e dos Territórios o disposto no art. 37, inciso XVI, com prevalência da atividade militar. (Incluído pela Emenda Constitucional nº 101, de 2019)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção III > Art. 42 > § 3	692
660	secao	IV	Seção IV	DAS REGIÕES		TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV	693
661	artigo	43	Art. 43		Para efeitos administrativos, a União poderá articular sua ação em um mesmo complexo geoeconômico e social, visando a seu desenvolvimento e à redução das desigualdades regionais.	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43	695
662	paragrafo	1	§ 1		Lei complementar disporá sobre:	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 1	696
663	inciso	I	I		as condições para integração de regiões em desenvolvimento;	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 1 > I	697
664	inciso	II	II		a composição dos organismos regionais que executarão, na forma da lei, os planos regionais, integrantes dos planos nacionais de desenvolvimento econômico e social, aprovados juntamente com estes.	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 1 > II	698
665	paragrafo	2	§ 2		Os incentivos regionais compreenderão, além de outros, na forma da lei:	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 2	699
666	inciso	I	I		igualdade de tarifas, fretes, seguros e outros itens de custos e preços de responsabilidade do Poder Público;	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 2 > I	700
667	inciso	II	II		juros favorecidos para financiamento de atividades prioritárias;	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 2 > II	701
668	inciso	III	III		isenções, reduções ou diferimento temporário de tributos federais devidos por pessoas físicas ou jurídicas;	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 2 > III	702
669	inciso	IV	IV		prioridade para o aproveitamento econômico e social dos rios e das massas de água represadas ou represáveis nas regiões de baixa renda, sujeitas a secas periódicas.	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 2 > IV	703
670	paragrafo	3	§ 3		Nas áreas a que se refere o § 2º, IV, a União incentivará a recuperação de terras áridas e cooperará com os pequenos e médios proprietários rurais para o estabelecimento, em suas glebas, de fontes de água e de pequena irrigação.	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 3	704
671	paragrafo	4	§ 4		Sempre que possível, a concessão dos incentivos regionais a que se refere o § 2º, III, considerará critérios de sustentabilidade ambiental e redução das emissões de carbono. (Incluído pela Emenda Constitucional nº 132, de 2023)	TÍTULO III > CAPÍTULO V > Seção II > CAPÍTULO VII > Seção IV > Art. 43 > § 4	705
672	titulo	IV	TÍTULO IV	DA ORGANIZAÇÃO DOS PODERES	(Redação dada pela Emenda Constitucional nº 80, de 2014)	TÍTULO IV	706
673	capitulo	I	CAPÍTULO I	DO PODER LEGISLATIVO		TÍTULO IV > CAPÍTULO I	709
674	secao	I	Seção I	DO CONGRESSO NACIONAL		TÍTULO IV > CAPÍTULO I > Seção I	711
675	artigo	44	Art. 44		O Poder Legislativo é exercido pelo Congresso Nacional, que se compõe da Câmara dos Deputados e do Senado Federal.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 44	713
676	paragrafo	único	Parágrafo único		Cada legislatura terá a duração de quatro anos.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 44 > Parágrafo único	714
677	artigo	45	Art. 45		A Câmara dos Deputados compõe-se de representantes do povo, eleitos, pelo sistema proporcional, em cada Estado, em cada Território e no Distrito Federal.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 45	715
678	paragrafo	1	§ 1		O número total de Deputados, bem como a representação por Estado e pelo Distrito Federal, será estabelecido por lei complementar, proporcionalmente à população, procedendo-se aos ajustes necessários, no ano anterior às eleições, para que nenhuma daquelas unidades da Federação tenha menos de oito ou mais de setenta Deputados. (Vide Lei Complementar nº 78, de 1993)	TÍTULO IV > CAPÍTULO I > Seção I > Art. 45 > § 1	716
679	paragrafo	2	§ 2		Cada Território elegerá quatro Deputados.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 45 > § 2	717
680	artigo	46	Art. 46		O Senado Federal compõe-se de representantes dos Estados e do Distrito Federal, eleitos segundo o princípio majoritário.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 46	718
681	paragrafo	1	§ 1		Cada Estado e o Distrito Federal elegerão três Senadores, com mandato de oito anos.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 46 > § 1	719
682	paragrafo	2	§ 2		A representação de cada Estado e do Distrito Federal será renovada de quatro em quatro anos, alternadamente, por um e dois terços.	TÍTULO IV > CAPÍTULO I > Seção I > Art. 46 > § 2	720
